model,file,si_sdr_clean_vs_enh,lsd_clean_vs_enh,dur_s
gtcrn,p258_289_mic1-6ac89db1abc6-29ba1815bb4a.wav,26.2129,8.3191,3.021
gtcrn,p258_305_mic1-c1f8a666c08c-84a3c09f0759.wav,26.2419,9.4642,3.781
gtcrn,p258_316_mic1-04841d0b077b-cff65a9e0e3b.wav,28.7643,9.1751,3.292
gtcrn,p258_329_mic1-1b6aef89ecda-63d1a0f96108.wav,28.469,8.147,3.867
gtcrn,p258_378_mic1-8a04326b9019-d180fa0135a1.wav,22.0078,12.2996,3.571
gtcrn,p258_392_mic1-a8dd3a0063d4-9d4186bc6e20.wav,25.1609,8.906,3.012
gtcrn,p259_019_mic1-bbf2398283aa-a2ac01cc1d23.wav,25.4114,5.6222,7.425
gtcrn,p259_039_mic1-226f7790572c-e308f012f1fb.wav,27.9148,8.9088,3.546
gtcrn,p259_056_mic2-8ea14a0dbaec-0b5f67e545a5.wav,28.8982,10.4209,3.297
gtcrn,p259_059_mic1-de954a3e7ffc-78629aa245f7.wav,25.1276,8.5435,3.085
gtcrn,p259_078_mic1-988dd6ea7b02-3029706c1871.wav,25.3223,9.7031,3.027
gtcrn,p259_091_mic1-38b18be43b58-320b7219b218.wav,25.7991,9.4507,3.197
gtcrn,p259_104_mic1-73ae6fb16a05-17be795f68db.wav,29.4085,10.4009,3.428
gtcrn,p259_106_mic2-c85844cfefad-bb4ae2ba5a35.wav,28.0119,8.344,3.526
gtcrn,p259_110_mic1-c7cbf15aaf29-fd1a5c2ce581.wav,28.5294,9.0989,3.467
gtcrn,p259_118_mic1-5b5680d368bc-d077a90bbd3e.wav,26.7655,6.8956,4.436
gtcrn,p259_130_mic2-df486ce6265d-556aad41e044.wav,22.4597,9.0495,4.47
gtcrn,p259_132_mic2-8bd456a619de-24ade7bbf6bc.wav,26.2926,10.2324,3.335
gtcrn,p259_136_mic1-baaf081915f8-cdca9cb93939.wav,26.0207,8.9065,3.661
gtcrn,p259_153_mic2-a541c066c806-98f6bd529e8b.wav,27.8699,8.4234,3.432
gtcrn,p259_215_mic1-7dedd171b10c-522ab78f6a22.wav,26.6995,9.0215,3.363
gtcrn,p259_252_mic2-91775593bdfc-0ebaa34edb73.wav,23.4468,9.5094,3.23
gtcrn,p259_262_mic1-2649462a9062-7dc5da6ba235.wav,27.8862,9.0422,3.836
gtcrn,p259_390_mic2-c32b5ec81acf-3a3406f53b22.wav,30.1938,8.3924,4.345
gtcrn,p259_399_mic2-7f252123ba61-0f59af14c7ed.wav,27.6439,7.9305,3.075
gtcrn,p259_409_mic1-89daa7cccb00-c27f892da776.wav,25.5,10.1354,3.277
gtcrn,p259_409_mic2-c847ce0b1117-0770ff1a43b7.wav,27.0399,9.6782,3.277
gtcrn,p259_440_mic2-8fcec93e2530-3bb24c20a9ae.wav,31.1638,6.7512,4.757
gtcrn,p259_481_mic2-82a9a68d6ecb-1b2eb6a5e9d8.wav,24.2485,7.8158,3.363
gtcrn,p260_008_mic1-60cc9678d603-808583beeb96.wav,30.471,5.4717,5.955
gtcrn,p260_013_mic1-87bd4741d27c-daaa31152e9b.wav,30.2177,8.9296,4.099
gtcrn,p260_014_mic1-edbf40780a59-78963590e796.wav,27.5327,8.0472,4.923
gtcrn,p260_018_mic1-7f938a0c1810-160fce3dd8d7.wav,29.7999,7.5081,5.524
gtcrn,p260_020_mic1-2d781070008e-29a23a87e225.wav,28.8948,8.287,4.192
gtcrn,p260_034_mic1-2a4393e51def-51db531b3482.wav,29.1879,9.0093,4.378
gtcrn,p260_040_mic1-961ca8b4d9b1-20f0e07e786c.wav,21.9477,6.0582,3.885
gtcrn,p260_044_mic1-c6a2369a8fc6-9390aec1e322.wav,25.9002,8.4607,3.856
gtcrn,p260_059_mic2-a5119c69d5d2-40d7d78787f0.wav,27.5316,9.9716,3.364
gtcrn,p260_060_mic2-e5be4a341b63-24f63ceefe64.wav,28.7098,8.766,3.944
gtcrn,p260_086_mic1-416d0fe55746-28a7a813bde1.wav,28.5249,8.651,4.056
gtcrn,p260_120_mic2-eacbf09158bf-7f4721b719c5.wav,31.2809,9.5059,3.737
gtcrn,p260_146_mic2-98d2e16b4da3-171bc0afb4b3.wav,30.9021,8.7006,3.721
gtcrn,p260_179_mic1-10716cff245a-74fc473039cd.wav,27.8226,8.4889,3.17
gtcrn,p260_214_mic1-4f1596439ad6-5f8d630ee9ce.wav,27.0577,6.7078,3.602
gtcrn,p260_215_mic2-f4946f70784a-b5beec306f54.wav,30.4273,13.8334,3.908
gtcrn,p260_216_mic1-433323f9f57a-cf41ce014c35.wav,28.1319,8.0565,3.855
gtcrn,p260_236_mic1-ece76588d7db-e9e949eb80ad.wav,25.4347,8.2521,3.329
gtcrn,p260_276_mic1-dc4ff6b4c3dd-18cba979bd04.wav,23.9856,7.9968,3.186
gtcrn,p260_278_mic2-7413f9d67bb5-3c05734db78c.wav,32.8448,10.9614,3.445
gtcrn,p260_322_mic2-bb3da81575ae-ce963a1b45dd.wav,27.4074,8.0136,3.068
gtcrn,p260_335_mic1-2b8f5196330d-cc7dcb9fc3ad.wav,28.8629,7.4802,5.097
gtcrn,p260_342_mic2-ef578b308c80-c48078a8987c.wav,32.2465,11.003,3.164
gtcrn,p261_004_mic2-f4d988361696-12e5797480e1.wav,27.7029,7.4934,4.441
gtcrn,p261_023_mic2-2347633fcbc7-e974f877512e.wav,32.6696,6.9449,9.818
gtcrn,p261_024_mic1-24707669a440-f54e02ccf4d2.wav,27.4325,6.2104,6.061
gtcrn,p261_070_mic2-626f8a7abe1b-9a0d39bef820.wav,29.0489,9.8189,3.712
gtcrn,p261_178_mic1-1e7d5059a6a3-b2d82cef9254.wav,24.9645,9.435,4.137
gtcrn,p261_233_mic2-4f2622ebaf63-0a565704e7ed.wav,28.2237,9.4795,3.117
gtcrn,p261_262_mic2-ffcddfe0f726-3b825ddbee84.wav,28.9029,7.5498,3.247
gtcrn,p261_279_mic2-c93020398b73-5e834acc77af.wav,26.8409,9.5952,3.501
gtcrn,p261_284_mic1-ed0f7e0e3f28-af0b124f0961.wav,27.3246,10.1226,3.887
gtcrn,p261_290_mic2-73013ee31ac4-c3bab5161511.wav,31.0426,8.1295,3.63
gtcrn,p261_333_mic2-65db654fd94d-c4830c365a38.wav,31.5589,8.0879,4.354
gtcrn,p262_019_mic2-a838b87467cb-fd51489159e8.wav,24.5046,6.7151,8.147
gtcrn,p262_023_mic2-64b58aaa1203-70caa22ee8fd.wav,20.4391,7.0563,11.192
gtcrn,p262_030_mic2-75f0cec40a83-df2fe9f91796.wav,23.2989,7.6057,5.181
gtcrn,p262_050_mic2-9cab19fa4fc0-ccba801bc07c.wav,22.3382,9.3047,3.034
gtcrn,p262_091_mic2-4e51235bf572-fab98a013575.wav,24.9641,9.3154,3.515
gtcrn,p262_162_mic2-39d03e9321db-94b587d706d7.wav,27.0804,9.1035,4.77
gtcrn,p262_164_mic2-a8b7b2d1f671-3480329000dc.wav,24.7017,8.6768,3.374
gtcrn,p262_167_mic2-de04a527f51c-5755a62733b3.wav,28.6888,8.0348,4.278
gtcrn,p262_183_mic2-d2ac5b80c868-34965eda2271.wav,21.2687,13.1395,3.428
gtcrn,p262_301_mic2-138d1e1b777c-21436ca1715b.wav,24.575,8.4726,4.544
gtcrn,p262_305_mic2-779092d74f23-c1593875e6c9.wav,20.7668,8.2002,3.589
gtcrn,p262_344_mic2-1312ec37abb2-bfc6683080a0.wav,25.2004,8.0173,3.514
gtcrn,p262_358_mic2-20d8a8856c0c-41c8c7cae8bc.wav,22.5931,9.1054,3.246
gtcrn,p262_363_mic2-1b2e20afc93a-87b13582340a.wav,19.3303,10.1407,3.928
gtcrn,p262_380_mic2-6cfb25566a4c-98fc9998112c.wav,28.2805,9.3632,3.118
gtcrn,p262_391_mic2-9a7c43bfff99-6305d40822f7.wav,27.8673,8.8465,4.487
gtcrn,p263_007_mic2-5c2728f0c603-9d29e2051c93.wav,30.0715,8.5535,4.438
gtcrn,p263_049_mic2-2459ab2a7b64-35eb95133336.wav,31.5268,8.5329,3.544
gtcrn,p263_054_mic2-522a0f771283-c1869c96a1bf.wav,36.8833,8.6419,4.009
gtcrn,p263_107_mic2-327838680024-f74489381182.wav,33.3039,8.3553,3.115
gtcrn,p263_119_mic2-21ee197953f3-a2a298f3c022.wav,31.2596,7.8317,4.057
gtcrn,p263_168_mic1-83d3853d1eb6-41c7eed4f3c1.wav,26.7982,9.3592,3.798
gtcrn,p263_168_mic2-208775fff6b0-3952d3cd9289.wav,30.2522,8.6933,3.798
gtcrn,p263_217_mic1-59bd88337860-79274f2aff8a.wav,25.3502,9.0739,3.544
gtcrn,p263_219_mic2-fe35347cadff-1834d07bf633.wav,32.9437,8.9348,3.46
gtcrn,p263_241_mic2-0dc105f756b3-32f6e6db6819.wav,33.9884,8.6715,4.268
gtcrn,p263_262_mic2-af72e6612421-2650a1080a6f.wav,32.4782,8.4585,4.573
gtcrn,p263_313_mic2-6928e2b8d5e7-de7cffbe26b1.wav,32.2117,8.56,3.03
gtcrn,p263_316_mic2-f12fba428b1d-e2f4805e458b.wav,32.6394,8.713,3.713
gtcrn,p263_375_mic2-ebee9fdc92a5-06cbc63306b6.wav,30.9816,8.193,3.371
gtcrn,p263_381_mic1-da5a1d5b49cf-3b70d254ee09.wav,26.1267,8.0438,4.994
gtcrn,p263_381_mic2-f3e5dbab7e33-9f472741b809.wav,31.7476,8.0716,4.994
gtcrn,p263_405_mic2-679644a85639-db50aa309b30.wav,34.8922,8.6163,4.132
gtcrn,p264_059_mic2-97a10a7e3cf0-2fd0df046866.wav,27.9878,10.8328,3.121
gtcrn,p264_130_mic2-b918b95489e6-b5b752b08a73.wav,26.4783,12.3499,3.673
gtcrn,p264_143_mic2-8243008e8984-d4bab008bfd2.wav,23.6767,10.0265,3.588
gtcrn,p264_146_mic2-655c1684047d-bb5f687c7cd3.wav,25.195,8.67,3.158
gtcrn,p264_174_mic2-b279384eaa46-7e65b1c01db7.wav,29.6623,14.2297,3.288
gtcrn,p264_247_mic2-75ffd66acfcb-36ce3a4ffd3c.wav,23.0653,9.2788,5.467
gtcrn,p264_252_mic2-44cd7ead917c-d665ced7b170.wav,25.4898,11.2594,3.117
gtcrn,p264_256_mic2-f8feb259b543-fe976feef680.wav,27.2726,10.5365,3.162
gtcrn,p264_405_mic2-0728ad206a53-41378f8b1b1b.wav,26.6642,7.8221,5.841
gtcrn,p264_440_mic2-4c000c184fa2-544813928ed5.wav,20.4973,10.6948,3.502
gtcrn,p264_441_mic2-5e862d275a5a-cfafae93ead9.wav,25.2886,10.7092,5.509
gtcrn,p264_473_mic2-2e81c22544a7-03c8426eb97f.wav,25.0647,9.9718,3.674
gtcrn,p264_478_mic2-3ad076606d5a-4aba06e60237.wav,23.1549,8.5839,4.399
gtcrn,p265_015_mic2-1b598c44fc4c-a2d26c1905b4.wav,31.6958,6.5075,8.274
gtcrn,p265_036_mic2-32cb14b88b65-bfa7c8557c67.wav,31.8044,6.1265,5.253
gtcrn,p265_072_mic2-5d255ba69a9e-a351dd75c2ac.wav,24.4408,8.4021,4.1
gtcrn,p265_075_mic2-382e14566b44-018fcfdcaa20.wav,25.1988,9.0137,3.668
gtcrn,p265_173_mic2-eca9b8e639fd-e616fcdece66.wav,28.2618,7.668,5.419
gtcrn,p265_180_mic2-2fc8063a5c77-23a0f10331f2.wav,29.2827,7.3339,5.158
gtcrn,p265_236_mic2-e118ea1ca6b8-0db2ffa04935.wav,29.4096,7.3593,4.152
gtcrn,p265_264_mic2-294062d4a63b-cd6a114b1f46.wav,21.8548,7.5576,5.992
gtcrn,p265_273_mic2-64a0d2b3c163-9d73f66e5de1.wav,22.3635,6.5617,4.86
gtcrn,p265_280_mic2-0114615e2bd4-8f0cfd886ce9.wav,29.5202,7.5581,5.426
gtcrn,p265_314_mic2-f3012c196449-8162031d0ad2.wav,29.0998,7.006,5.437
gtcrn,p265_345_mic2-a8631eda3284-5aeb6487b928.wav,24.0356,8.4123,4.853
gtcrn,p266_057_mic2-66bb7294bc3c-85c6ed383298.wav,28.6606,9.2989,4.2
gtcrn,p266_269_mic2-e4b73efbb007-346ffc0867c2.wav,26.6296,8.1014,4.524
gtcrn,p267_083_mic2-84e8a30d24c3-91edfd3be058.wav,30.1492,8.2917,3.094
gtcrn,p267_358_mic2-808e5b33e72d-4e2951229959.wav,30.0707,8.3848,3.927
gtcrn,p268_010_mic2-ead0e09f4b36-28fbd3476d34.wav,27.8605,10.238,3.876
gtcrn,p268_016_mic2-ce95ab0fd3a0-c557066651f0.wav,29.8543,7.3057,7.543
gtcrn,p268_026_mic2-5cb38eb9ba30-65cbbc168e3d.wav,31.9106,11.3389,3.354
gtcrn,p268_060_mic1-995ae315d3df-c15d3cc60751.wav,26.6563,12.4097,3.78
gtcrn,p268_066_mic2-d8a0ca2584de-1a99902ff3e2.wav,28.7838,10.4212,3.723
gtcrn,p268_079_mic1-41649c8931b8-d2b4de63a327.wav,28.2889,9.3161,3.997
gtcrn,p268_088_mic1-f0eb2fc11fe5-cb12226c43ba.wav,25.3913,10.6475,4.23
gtcrn,p268_111_mic1-c86d4ec872b3-787d506b7102.wav,28.8353,10.575,3.012
gtcrn,p268_116_mic1-6ffa983baa32-d3c4b7cf2a81.wav,26.4563,11.2236,3.931
gtcrn,p268_129_mic2-6aa289556ff9-ce0d17ae8732.wav,25.3161,9.106,3.087
gtcrn,p268_142_mic2-5f3b7882c632-aa642edac9e5.wav,33.1251,8.5369,5.142
gtcrn,p268_166_mic2-0085caa2efc9-01141383e132.wav,30.7933,11.3084,3.079
gtcrn,p268_195_mic1-a213ac683b2b-191b947b6553.wav,30.419,10.4074,3.473
gtcrn,p268_212_mic2-f52e1e42baf8-742c8c9a1d3f.wav,30.3488,11.418,3.905
gtcrn,p268_215_mic1-2d227dbbf633-5b68c859719d.wav,29.5004,10.1108,3.173
gtcrn,p268_217_mic1-70f6951bee40-9aac4b77e477.wav,28.3361,9.1629,4.485
gtcrn,p268_230_mic2-6dbf1cdfeb46-e19e0db20c0e.wav,32.0688,9.1252,4.151
gtcrn,p268_245_mic2-d00bfbd3b206-91384590c2fe.wav,30.8191,9.9541,3.003
gtcrn,p268_263_mic1-b0e85c47636d-ac28a6a975bf.wav,27.9936,9.2371,3.826
gtcrn,p268_263_mic2-6111fe44c94f-e464133b6dc7.wav,33.0469,9.8417,3.826
gtcrn,p268_277_mic2-a0b39babc5d7-c9053fab42a7.wav,32.033,9.3877,3.527
gtcrn,p268_294_mic1-17e571697560-56506aee3362.wav,30.1121,9.1401,5.965
gtcrn,p268_305_mic2-ae9711bd7d27-d5d01ec4f2d3.wav,33.547,6.8128,5.761
gtcrn,p268_308_mic1-ef2924c7388e-e74c2264b69b.wav,30.7085,10.0766,3.139
gtcrn,p268_322_mic2-4e0caf971744-446d84006424.wav,30.5511,10.6457,4.123
gtcrn,p268_323_mic1-6c224a6334fa-c9198da7e71d.wav,28.6097,10.3185,4.19
gtcrn,p268_328_mic2-7cf566cf915f-4b2058949b74.wav,27.0783,8.693,5.273
gtcrn,p268_360_mic1-d5e2e98e503e-a89f29fd3d5e.wav,29.9723,9.6056,3.174
gtcrn,p268_364_mic1-df8ed22ee8a2-0af9c9d2162b.wav,30.1649,9.8218,4.039
gtcrn,p268_370_mic1-c4858a0d19f5-086ad19e67aa.wav,28.9749,9.7893,3.052
gtcrn,p268_374_mic2-5c0338f86471-c75bd446d62f.wav,29.3525,9.8311,3.177
gtcrn,p268_383_mic1-67e4393fda00-3e8277f462a6.wav,26.5342,11.5447,3.161
gtcrn,p268_402_mic2-ec43a0a8121a-3b2fa64b1203.wav,31.852,9.5222,4.279
gtcrn,p268_406_mic1-46fa73b4aada-719659c096f8.wav,28.8552,9.3737,3.333
gtcrn,p268_407_mic1-f01d584c3e13-b10b0478d655.wav,30.1202,9.3577,3.977
gtcrn,p268_409_mic2-916cc9d1b71f-49fcf2ddd079.wav,26.4837,10.3428,3.931
gtcrn,p269_005_mic2-66c8dd7e5e23-02f5c9e5d73b.wav,22.6308,7.5044,5.6
gtcrn,p269_009_mic2-76540ef20d41-18c7f4dbc364.wav,29.3669,8.3232,4.704
gtcrn,p269_018_mic2-f4fa86b6d3cd-2882da26877c.wav,23.8891,6.9279,5.268
gtcrn,p269_028_mic2-460886347ad3-6f7eaf1482b5.wav,23.6096,8.3143,3.14
gtcrn,p269_034_mic2-7b68796f8f15-be8942dbfd14.wav,22.8607,8.0851,4.402
gtcrn,p269_096_mic2-20ddb4109554-5132e890f666.wav,27.4327,9.756,3.296
gtcrn,p269_114_mic2-99aec057cadb-55fe740212aa.wav,26.3533,7.816,3.809
gtcrn,p269_121_mic2-4078675f936d-fd2466f7aab4.wav,30.0962,8.6892,4.391
gtcrn,p269_129_mic2-45603bca0053-dcf04b26f349.wav,25.3188,9.6348,3.329
gtcrn,p269_135_mic2-ca6826babffe-577d67d22483.wav,29.2526,9.4255,4.174
gtcrn,p269_136_mic2-b80d9da6bc25-1f6cf17ba7ef.wav,29.6626,8.949,3.587
gtcrn,p269_140_mic2-37746fa244cc-16745770f954.wav,31.1519,8.268,4.369
gtcrn,p269_169_mic2-eb69f3cfd02c-cebda15963c3.wav,28.2823,8.9784,4.081
gtcrn,p269_207_mic2-48a0ca6d44c9-7069742de608.wav,27.1483,8.8287,3.423
gtcrn,p269_218_mic2-21c2e4141c65-1153c1e3b261.wav,24.1344,9.1722,3.354
gtcrn,p269_228_mic2-beee6e3d03c4-aa2a83fb5d74.wav,26.3115,8.0034,4.489
gtcrn,p269_254_mic2-d826872b4760-b48c270b1a50.wav,23.7846,10.1737,3.087
gtcrn,p269_272_mic2-7bc04227c523-ef822137fe68.wav,27.8714,8.9647,3.248
gtcrn,p269_281_mic2-62b48a8abd2e-b773e8fd934c.wav,22.993,7.8688,3.739
gtcrn,p269_283_mic2-d729d4e1f6e3-844f1342791d.wav,25.5934,8.6104,3.202
gtcrn,p269_299_mic2-bd15a139fe9f-0a3c4acc307e.wav,25.4922,7.7973,3.075
gtcrn,p269_301_mic2-0042a69d4efa-95f9e93bb552.wav,22.0762,9.3275,3.042
gtcrn,p269_323_mic2-35adadcd423a-ae56e09eb045.wav,26.4466,8.8856,4.597
gtcrn,p269_349_mic2-033d8945f63f-151fbcccc488.wav,29.3896,9.5429,3.467
gtcrn,p269_371_mic2-3d9577f4ed84-fcf402eb161a.wav,31.4815,7.7716,3.942
gtcrn,p269_389_mic2-c43427e2b9b8-64f6e877e651.wav,26.4502,9.0481,3.069
gtcrn,p270_056_mic2-24a8c9b7c648-417f2dfc0fd7.wav,24.0592,11.086,3.076
gtcrn,p271_008_mic1-b8074dc77432-40f9a8d0ef52.wav,30.1535,7.5894,9.38
gtcrn,p271_008_mic2-6f657aeb16d4-b254327fb29e.wav,31.376,6.8642,9.38
gtcrn,p271_015_mic1-40e029cb60bf-517901e6cecc.wav,28.1823,6.4972,7.428
gtcrn,p271_070_mic1-b64f3a36ed58-7fa3717667a8.wav,30.1131,7.5136,3.332
gtcrn,p271_103_mic1-1014ce1b7cff-05e176a450f8.wav,28.5766,7.7253,4.097
gtcrn,p271_115_mic1-e8f56c1b4684-6bbd465e29a4.wav,26.0043,8.7388,3.374
gtcrn,p271_124_mic2-c208e6fb0e0e-80e6409d7c17.wav,28.0898,8.4852,4.827
gtcrn,p271_132_mic1-a1b86cc4a689-6139ec62ec13.wav,30.3704,8.359,4.58
gtcrn,p271_182_mic1-8abc6abf1487-9825e8e3faaf.wav,27.1201,7.8504,5.592
gtcrn,p271_183_mic2-c1212c5ae6b9-7a5e5f8d600f.wav,26.1709,7.6363,4.248
gtcrn,p271_196_mic1-7605f757627a-e4be18ab5c73.wav,28.0989,8.0844,4.57
gtcrn,p271_219_mic2-bc20c4f3c342-4c1de92887c6.wav,30.2923,7.9006,5.582
gtcrn,p271_232_mic1-47f4150ad63c-d9f0686b663d.wav,26.2117,6.7229,5.038
gtcrn,p271_255_mic1-9c6cf772b5b6-fe435e814a64.wav,23.9931,8.3182,3.94
gtcrn,p271_308_mic1-7a7e71657668-24dbf96888ea.wav,29.2823,7.7661,5.586
gtcrn,p271_310_mic2-787385b84dab-20b98ec2e2d0.wav,31.7541,8.3859,4.357
gtcrn,p271_339_mic1-e8ba2e33f65d-854275f02f01.wav,26.2899,8.7642,3.371
gtcrn,p271_381_mic1-0e6aae408668-6171586da210.wav,30.4372,6.3134,3.845
gtcrn,p271_422_mic1-2b4596850d96-cf0cf4e73be0.wav,28.2538,11.2178,3.406
gtcrn,p272_006_mic2-90303eb4fbb5-8a5f6857ddbb.wav,33.1902,7.5303,5.68
gtcrn,p272_025_mic2-73b9ca76740e-2e79125c2618.wav,34.5903,8.0131,3.798
gtcrn,p272_066_mic2-31a588c03fa5-fc62827a8901.wav,32.1989,8.2157,3.588
gtcrn,p272_116_mic2-ef329173f1eb-d7cbd25fa4cc.wav,34.1904,7.1175,5.159
gtcrn,p272_152_mic2-a13d9ea01576-a1acbe50c82f.wav,32.8441,8.1542,4.261
gtcrn,p272_156_mic2-ca1190912479-db848bd057c0.wav,34.7013,8.2965,4.76
gtcrn,p272_165_mic2-1a1b81580224-fd7034c06a1f.wav,34.2139,8.6512,3.699
gtcrn,p272_199_mic2-42c1634d56eb-435835e3e5e5.wav,33.2925,10.0234,3.006
gtcrn,p272_224_mic2-ec79f84a2378-0b16443bd994.wav,28.6088,10.1882,3.564
gtcrn,p272_228_mic2-5deb7160d133-dae09a23515b.wav,33.4144,8.2563,4.139
gtcrn,p272_231_mic2-d5bb680460ab-e2bfbaa8ffc0.wav,30.897,7.5224,4.014
gtcrn,p272_246_mic2-78469ed3f85f-41e4e58da9a5.wav,33.6691,8.4678,4.142
gtcrn,p272_269_mic2-7647436256e9-6d43b8eb7eb8.wav,30.486,8.5734,3.756
gtcrn,p272_362_mic2-fbf4380fa904-cd0627588068.wav,32.7498,8.8165,3.33
gtcrn,p272_363_mic2-5bcea855bcd2-b788ff6be355.wav,29.6425,7.2967,3.067
gtcrn,p272_365_mic2-ef5f7b406b7a-307505d4f384.wav,33.1876,8.6928,4.059
gtcrn,p272_387_mic2-71a288169af7-f96c03ec73d7.wav,23.0289,8.5042,3.054
gtcrn,p273_008_mic2-22fbb25d9907-4ebe36aed5dc.wav,12.8329,8.4785,8.391
gtcrn,p273_016_mic2-aab580d8245f-b06356a338df.wav,26.0147,8.8694,7.125
gtcrn,p273_023_mic2-d9956ced8793-46bf60066b54.wav,26.2168,8.7661,12.445
gtcrn,p273_043_mic2-03914acb7383-6b361ec470b3.wav,26.4037,10.2103,3.667
gtcrn,p273_164_mic2-ccf90fd34dc1-937ef970c85d.wav,22.8935,9.1217,3.247
gtcrn,p273_211_mic2-66034c0c3532-5d65d4267a50.wav,30.8639,9.3891,3.303
gtcrn,p273_229_mic2-a94ab787ec45-2cf1979c00ac.wav,23.2614,8.8192,3.116
gtcrn,p273_328_mic1-5949c3a95e23-e07150e44a41.wav,19.9959,9.1396,3.158
gtcrn,p274_012_mic1-8456f561fcd4-a68775894544.wav,26.7779,7.3952,4.985
gtcrn,p274_014_mic2-e6517469ea68-afd955fdd678.wav,27.6858,7.9222,5.216
gtcrn,p274_016_mic2-90aa8acc729c-f27e0e28292b.wav,30.1992,6.5002,6.956
gtcrn,p274_024_mic2-e70eec27cfbf-ab8126479fa2.wav,25.0252,8.8319,7.239
gtcrn,p274_034_mic2-df18f3c291b7-b74ec7dbde7b.wav,26.5958,10.0441,3.46
gtcrn,p274_059_mic1-a1813df43f7c-c2ae8deabb32.wav,26.5152,8.1755,3.502
gtcrn,p274_079_mic2-18b3989f233f-bb1df7362daf.wav,31.564,6.8177,3.841
gtcrn,p274_095_mic1-6d34d2b8666d-d03845897c2b.wav,25.6861,8.3314,4.601
gtcrn,p274_105_mic2-fee9872103a2-075b65fb8052.wav,30.9286,7.786,4.613
gtcrn,p274_130_mic2-dc53204c5b65-8000cc8a4452.wav,26.8626,13.1238,3.648
gtcrn,p274_132_mic1-e4d8870138cc-78641dc4b6f2.wav,31.4563,10.4449,3.073
gtcrn,p274_132_mic2-e88d7fb336d4-08f7b765ff09.wav,33.8031,9.7397,3.073
gtcrn,p274_158_mic2-7e4312be9466-31b109cb061e.wav,33.6952,7.5805,3.542
gtcrn,p274_162_mic1-3e5854b27f5e-b3f6736ef0ac.wav,30.9576,8.0109,3.496
gtcrn,p274_163_mic2-f0485d6cfe30-bd1330f1ae31.wav,32.9947,7.3008,3.885
gtcrn,p274_167_mic1-5a045b7efbce-d4c156daead4.wav,30.5677,8.4228,3.93
gtcrn,p274_241_mic2-0c2b3b2b3481-de9e5b404449.wav,31.2705,6.9161,3.844
gtcrn,p274_248_mic2-83eb4afbcf68-c2dc9e0617b6.wav,31.0164,9.4872,4.841
gtcrn,p274_266_mic1-3d61cd625348-5a071771ac52.wav,29.4157,10.6407,4.407
gtcrn,p274_269_mic1-1adeac365b34-0e34a0dda969.wav,27.4875,9.0472,3.958
gtcrn,p274_270_mic1-2a9c5e6007e6-06a237fcb9d5.wav,25.7537,10.2518,3.917
gtcrn,p274_297_mic1-fd8c04b0ed8a-92252256a212.wav,27.0066,8.5636,3.689
gtcrn,p274_306_mic1-1018876d243f-0ee216b24f91.wav,28.9086,9.1729,3.075
gtcrn,p274_318_mic1-687aae80bade-b26bae06ada3.wav,22.4079,7.62,4.513
gtcrn,p274_349_mic1-d9bbe5993dcf-0786f30410ea.wav,25.7877,8.8535,3.277
gtcrn,p274_351_mic1-e10db426cf2c-b832c8c671b3.wav,27.4765,9.5428,4.063
gtcrn,p274_378_mic1-9c7f89515e27-104b351805f0.wav,30.4216,8.5367,5.336
gtcrn,p274_391_mic1-ad7c065c943a-f3d5208c6b9a.wav,26.9201,8.9365,3.209
gtcrn,p274_416_mic1-4523c790ed87-822cb3ac4388.wav,26.0902,6.0505,3.627
gtcrn,p274_436_mic1-377bacbb4787-a165556efebd.wav,32.2845,9.895,3.63
gtcrn,p274_457_mic1-3975c1845d4e-b1af65c7265b.wav,31.6453,7.456,3.508
gtcrn,p274_470_mic1-1f06bfa76f74-f79d4b441d80.wav,28.5455,9.3134,4.447
gtcrn,p275_278_mic2-f3560fe890f7-13394dfc0d86.wav,31.4099,7.9534,3.448
gtcrn,p276_006_mic2-7556640b8eee-fecc86178049.wav,25.5847,7.6976,6.444
gtcrn,p276_008_mic2-629a0fea1a8a-47ab4b33387d.wav,21.1338,6.8477,8.376
gtcrn,p276_010_mic2-1af142b322c0-ad1c6f10426e.wav,19.9136,8.0232,3.826
gtcrn,p276_042_mic2-0178469db7ae-e7ac68713c87.wav,28.3843,7.8257,3.37
gtcrn,p276_046_mic2-80c8cb0efb59-c0a83d01d2db.wav,19.2515,8.9675,3.424
gtcrn,p276_062_mic2-d08e65fa7dbf-928568e52b4d.wav,19.7893,9.0123,3.517
gtcrn,p276_085_mic2-f3d4c6c1fbf6-40f0794771ba.wav,18.1199,8.9275,3.638
gtcrn,p276_104_mic2-fec8957a6fc8-a8b3e713435b.wav,19.7231,8.6883,3.292
gtcrn,p276_175_mic2-bc9fc176512f-6073f9dd9bed.wav,25.9835,8.983,4.233
gtcrn,p276_185_mic2-5845ada53833-8cd6924d0f55.wav,21.2768,8.0264,4.071
gtcrn,p276_186_mic2-e51b69a6c267-6ecc5339b064.wav,16.6805,8.2939,3.096
gtcrn,p276_192_mic2-92007c1be57c-78ec56588ec8.wav,14.566,10.4691,3.394
gtcrn,p276_249_mic2-19139829f692-9b6f8c257599.wav,20.3166,8.9013,4.261
gtcrn,p276_259_mic2-f1dedd7aaf36-a77fc749552c.wav,23.3988,7.522,3.663
gtcrn,p276_292_mic2-52187ee62291-49dd6fd7a1b8.wav,25.8169,10.1349,4.261
